,year,date,time,day,venue,referee,team,opponent,formation,result,poss,gf,ga,gls,sh,sot,sot%,g/sh,g/sot,pk,pkatt
1060,2022,2022-09-04,16:00,Sun,Away,Marielson Alves Silva,Criciuma,Cruzeiro,5-4-1,D,25.0,1.0,1.0,1.0,6.0,1.0,16.7,0.17,1.0,0.0,0.0
1061,2022,2022-09-08,19:00,Thu,Home,Luiz Flávio de Oliveira,Criciuma,Bahia,4-3-3,D,49.0,0.0,0.0,0.0,12.0,2.0,16.7,0.0,0.0,0.0,0.0
1062,2022,2022-09-17,19:00,Sat,Away,Ivan da Silva Guimarães Jr.,Criciuma,Sampaio Corrêa,4-3-3,D,61.0,1.0,1.0,1.0,9.0,1.0,11.1,0.11,1.0,0.0,0.0
1063,2022,2022-09-25,18:30,Sun,Home,Rafael Rodrigo Klein,Criciuma,Chapecoense,4-3-3,W,47.0,2.0,2.0,2.0,11.0,4.0,36.4,0.09,0.25,1.0,1.0
1064,2022,2022-10-01,11:00,Sat,Away,Leandro Pedro Vuaden,Criciuma,Brusque Futebol Clube,4-3-3,W,38.0,2.0,2.0,2.0,11.0,7.0,63.6,0.18,0.29,0.0,0.0
1065,2022,2022-10-04,19:00,Tue,Away,Jean Pierre Goncalves Lima,Criciuma,Vila Nova,4-3-3,L,54.0,0.0,0.0,0.0,13.0,1.0,7.7,0.0,0.0,0.0,0.0
1066,2022,2022-10-07,19:00,Fri,Home,Diego Pombo Lopez,Criciuma,Náutico,4-3-3,W,66.0,2.0,2.0,2.0,17.0,5.0,29.4,0.12,0.4,0.0,0.0
1067,2022,2022-10-15,19:00,Sat,Home,André Luiz de Freitas Castro,Criciuma,Ituano,4-3-3,W,52.0,3.0,3.0,3.0,20.0,5.0,25.0,0.15,0.6,0.0,0.0
1068,2022,2022-10-22,16:30,Sat,Away,Wilton Sampaio,Criciuma,Vasco da Gama,4-3-3,L,48.0,1.0,1.0,1.0,12.0,5.0,41.7,0.08,0.2,0.0,0.0
1069,2022,2022-10-28,21:30,Fri,Away,Maguielson Lima Barbosa,Criciuma,Ponte Preta,4-4-2,D,53.0,1.0,1.0,1.0,7.0,2.0,28.6,0.14,0.5,0.0,0.0
1070,2022,2022-11-05,16:00,Sat,Home,João Vitor Gobi,Criciuma,Tombense Futebol Clube,4-3-3,W,47.0,2.0,2.0,2.0,21.0,6.0,28.6,0.1,0.33,0.0,1.0
1071,2022,,nan,,Home,Diego Pombo Lopez,Criciuma,Guarani,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,40.0,561.0,156.0,27.8,0.07,0.24,3.0,4.0
1072,2022,2022-04-10,11:00,Sun,Home,Paulo Cesar Zanovelli da Silva,Londrina,Náutico,5-3-2,W,44.0,2.0,2.0,2.0,13.0,8.0,61.5,0.15,0.25,0.0,0.0
1073,2022,2022-04-14,20:00,Thu,Away,Dyorgines José Padovani Andrade,Londrina,Criciúma,4-2-3-1,L,58.0,0.0,0.0,0.0,14.0,4.0,28.6,0.0,0.0,0.0,0.0
1074,2022,2022-04-21,19:00,Thu,Home,Alexandre Vargas Tavares de Jesus,Londrina,Grêmio Novorizontino,4-2-3-1,D,57.0,1.0,1.0,1.0,17.0,5.0,29.4,0.06,0.2,0.0,0.0
1075,2022,2022-04-26,21:30,Tue,Away,Douglas Schwengber da Silva,Londrina,Cruzeiro,4-3-3,L,37.0,0.0,0.0,0.0,9.0,1.0,11.1,0.0,0.0,0.0,0.0
1076,2022,2022-04-29,19:00,Fri,Home,Diego Pombo Lopez,Londrina,Vila Nova,4-3-3,D,37.0,2.0,2.0,2.0,16.0,5.0,31.3,0.13,0.4,0.0,0.0
1077,2022,2022-05-03,19:00,Tue,Away,Felipe Fernandes de Lima,Londrina,Bahia,4-2-3-1,L,50.04252873563218,0.0,0.0,0.0,0.0,0.0,31.216951672862457,0.07749814126394051,0.2390967741935484,0.0,0.0
1078,2022,2022-05-14,11:00,Sat,Home,Paulo Henrique Schleinch Vollkopf,Londrina,Brusque Futebol Clube,4-4-2,W,38.0,2.0,2.0,2.0,14.0,5.0,35.7,0.14,0.4,0.0,0.0
1079,2022,2022-05-18,21:30,Wed,Away,Diego Da Costa Cidral,Londrina,CRB,4-2-3-1,L,54.0,0.0,0.0,0.0,13.0,4.0,30.8,0.0,0.0,0.0,0.0
1080,2022,2022-05-25,19:00,Wed,Home,Leandro Pedro Vuaden,Londrina,Operário,4-2-3-1,W,42.0,2.0,2.0,2.0,23.0,9.0,39.1,0.09,0.22,0.0,0.0
1081,2022,2022-06-07,19:00,Tue,Home,Zandick Gondim Alves Junior,Londrina,Tombense Futebol Clube,4-4-2,D,54.0,1.0,1.0,1.0,13.0,5.0,38.5,0.08,0.2,0.0,0.0
1082,2022,2022-06-11,16:30,Sat,Away,Paulo Henrique Schleinch Vollkopf,Londrina,Ponte Preta,4-4-2,W,32.0,2.0,2.0,2.0,14.0,6.0,42.9,0.07,0.17,1.0,1.0
1083,2022,2022-06-18,16:00,Sat,Home,Jean Pierre Goncalves Lima,Londrina,Vasco da Gama,4-5-1,L,46.0,0.0,0.0,0.0,15.0,2.0,13.3,0.0,0.0,0.0,0.0
1084,2022,2022-06-24,19:00,Fri,Home,Denis Ribeiro Serafim,Londrina,Guarani,4-4-2,W,36.0,3.0,3.0,3.0,10.0,3.0,30.0,0.3,1.0,0.0,0.0
1085,2022,2022-06-28,19:00,Tue,Away,Marielson Alves Silva,Londrina,Grêmio,4-3-3,L,54.0,0.0,0.0,0.0,14.0,4.0,28.6,0.0,0.0,0.0,0.0
1086,2022,2022-07-02,11:00,Sat,Home,Vinicius Gomes do Amaral,Londrina,CSA,4-4-2,D,54.0,0.0,0.0,0.0,18.0,3.0,16.7,0.0,0.0,0.0,0.0
1087,2022,2022-07-05,19:00,Tue,Away,Rafael Rodrigo Klein,Londrina,Chapecoense,4-3-3,W,38.0,3.0,3.0,3.0,15.0,4.0,26.7,0.13,0.5,1.0,1.0
1088,2022,2022-07-09,16:00,Sat,Away,Douglas Marques das Flores,Londrina,Sport Recife,4-3-3,L,51.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.2390967741935484,0.0,0.0
1089,2022,2022-07-16,11:00,Sat,Away,Paulo Cesar Zanovelli da Silva,Londrina,Ituano,4-2-3-1,D,43.0,0.0,0.0,0.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0
1090,2022,2022-07-19,19:00,Tue,Home,Rodrigo José Pereira de Lima,Londrina,Sampaio Corrêa,4-4-2,W,37.0,1.0,1.0,1.0,10.0,4.0,40.0,0.1,0.25,0.0,1.0
1091,2022,2022-07-23,18:30,Sat,Away,Antonio Dib Moraes de Sousa,Londrina,Náutico,4-2-3-1,W,45.0,2.0,2.0,2.0,7.0,2.0,28.6,0.29,1.0,0.0,0.0
1092,2022,2022-07-30,16:00,Sat,Home,Marielson Alves Silva,Londrina,Criciúma,4-4-2,D,44.0,1.0,1.0,1.0,14.0,2.0,14.3,0.07,0.5,0.0,0.0
1093,2022,2022-08-06,19:00,Sat,Away,Leandro Pedro Vuaden,Londrina,Grêmio Novorizontino,4-4-2,W,32.0,1.0,1.0,1.0,17.0,3.0,17.6,0.06,0.33,0.0,0.0
1094,2022,2022-08-09,21:00,Tue,Home,Marcelo de Lima Henrique,Londrina,Cruzeiro,4-5-1,L,24.0,1.0,1.0,1.0,5.0,2.0,40.0,0.2,0.5,0.0,0.0
1095,2022,2022-08-12,19:00,Fri,Away,Dyorgines José Padovani Andrade,Londrina,Vila Nova,4-4-2,D,46.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0
1096,2022,2022-08-16,20:30,Tue,Home,André Luiz de Freitas Castro,Londrina,Bahia,4-4-2,D,67.0,1.0,1.0,1.0,20.0,3.0,15.0,0.05,0.33,0.0,0.0
1097,2022,2022-08-26,19:00,Fri,Away,Luiz Flávio de Oliveira,Londrina,Brusque Futebol Clube,4-3-3,W,27.0,1.0,1.0,1.0,7.0,2.0,28.6,0.14,0.5,0.0,0.0
1098,2022,2022-08-30,19:00,Tue,Home,Alisson Sidnei Furtado,Londrina,CRB,4-2-3-1,W,41.0,1.0,1.0,1.0,17.0,6.0,35.3,0.06,0.17,0.0,0.0
1099,2022,2022-09-03,20:30,Sat,Away,Vinicius Gonçalves Dias Araujo,Londrina,Operário,4-2-3-1,L,41.0,0.0,0.0,0.0,4.0,2.0,50.0,0.0,0.0,0.0,0.0
1100,2022,2022-09-10,18:30,Sat,Home,Marielson Alves Silva,Londrina,Chapecoense,4-2-3-1,W,28.0,2.0,2.0,2.0,8.0,4.0,50.0,0.13,0.25,1.0,1.0
1101,2022,2022-09-16,21:30,Fri,Away,Caio Max Augusto Vieira,Londrina,Tombense Futebol Clube,4-3-3,D,34.0,1.0,1.0,1.0,11.0,2.0,18.2,0.09,0.5,0.0,0.0
1102,2022,2022-09-23,21:30,Fri,Home,Jefferson Ferreira de Moraes,Londrina,Ponte Preta,4-3-3,L,39.0,0.0,0.0,0.0,5.0,1.0,20.0,0.0,0.0,0.0,0.0
1103,2022,2022-09-29,21:30,Thu,Away,Wilton Sampaio,Londrina,Vasco da Gama,4-3-3,D,53.0,1.0,1.0,1.0,9.0,3.0,33.3,0.11,0.33,0.0,0.0
1104,2022,2022-10-03,20:00,Mon,Away,Dyorgines José Padovani Andrade,Londrina,Guarani,4-3-3,L,51.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.2390967741935484,0.0,0.0
1105,2022,2022-10-08,16:30,Sat,Home,Wilton Sampaio,Londrina,Grêmio,4-2-3-1,D,55.0,1.0,1.0,1.0,11.0,3.0,27.3,0.0,0.0,1.0,1.0
1106,2022,2022-10-14,19:00,Fri,Away,Paulo Cesar Zanovelli da Silva,Londrina,CSA,4-2-3-1,W,51.0,1.0,1.0,0.0,12.0,4.0,33.3,0.0,0.0,0.0,0.0
1107,2022,2022-10-22,16:30,Sat,Home,Leandro Pedro Vuaden,Londrina,Sport Recife,4-3-3,W,57.0,2.0,2.0,2.0,18.0,6.0,33.3,0.11,0.33,0.0,0.0
1108,2022,2022-10-28,19:00,Fri,Home,Braulio da Silva Machado,Londrina,Ituano,4-2-3-1,L,64.0,0.0,0.0,0.0,14.0,5.0,35.7,0.0,0.0,0.0,0.0
1109,2022,2022-11-05,18:00,Sat,Away,Felipe da Silva Gonçalves Paludo,Londrina,Sampaio Corrêa,4-2-3-1,L,56.0,1.0,1.0,1.0,18.0,11.0,61.1,0.06,0.09,0.0,1.0
1110,2022,,nan,,Home,Diego Pombo Lopez,Londrina,Guarani,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,35.0,455.0,136.0,29.9,0.07,0.23,4.0,6.0
1111,2022,2022-04-08,19:00,Fri,Away,Jefferson Ferreira de Moraes,Guarani,Brusque Futebol Clube,4-2-3-1,L,56.0,0.0,0.0,0.0,13.0,6.0,46.2,0.0,0.0,0.0,0.0
1112,2022,2022-04-16,18:30,Sat,Home,Alisson Sidnei Furtado,Guarani,Sport Recife,4-4-2,D,56.0,0.0,0.0,0.0,15.0,6.0,40.0,0.0,0.0,0.0,0.0
1113,2022,2022-04-21,16:30,Thu,Away,André Luiz de Freitas Castro,Guarani,Grêmio,4-2-3-1,L,61.0,1.0,1.0,1.0,14.0,7.0,50.0,0.07,0.14,0.0,0.0
1114,2022,2022-04-27,21:00,Wed,Home,Emerson Ricardo de Almeida Andrade,Guarani,Criciúma,4-2-3-1,W,40.0,1.0,1.0,1.0,12.0,6.0,50.0,0.08,0.17,0.0,1.0
1115,2022,2022-05-03,21:30,Tue,Away,Caio Max Augusto Vieira,Guarani,Náutico,4-2-3-1,D,38.0,1.0,1.0,1.0,12.0,6.0,50.0,0.08,0.17,0.0,0.0
1116,2022,2022-05-08,16:00,Sun,Home,Luiz Flávio de Oliveira,Guarani,Ponte Preta,4-3-3,D,52.0,0.0,0.0,0.0,9.0,4.0,44.4,0.0,0.0,0.0,0.0
1117,2022,2022-05-14,16:00,Sat,Away,Luiz Augusto Silveira Tisne,Guarani,Tombense Futebol Clube,4-2-3-1,D,51.0,1.0,1.0,1.0,16.0,7.0,43.8,0.06,0.14,0.0,0.0
1118,2022,2022-05-19,21:30,Thu,Home,Paulo Roberto Alves Júnior,Guarani,Vasco da Gama,4-2-3-1,D,43.0,0.0,0.0,0.0,18.0,4.0,22.2,0.0,0.0,0.0,0.0
1119,2022,2022-05-28,19:00,Sat,Away,Rodolpho Toski Marques,Guarani,Sampaio Corrêa,4-2-3-1,L,68.0,1.0,1.0,1.0,18.0,5.0,27.8,0.0,0.0,1.0,1.0
1120,2022,2022-06-02,21:30,Thu,Home,Felipe Fernandes de Lima,Guarani,Vila Nova,4-2-3-1,D,37.0,1.0,1.0,1.0,13.0,3.0,23.1,0.08,0.33,0.0,0.0
1121,2022,2022-06-06,20:00,Mon,Home,Maguielson Lima Barbosa,Guarani,Operário,4-2-3-1,L,57.0,0.0,0.0,0.0,21.0,5.0,23.8,0.0,0.0,0.0,1.0
1122,2022,2022-06-12,11:00,Sun,Away,Jean Pierre Goncalves Lima,Guarani,Grêmio Novorizontino,3-4-1-2,W,40.0,2.0,2.0,2.0,8.0,5.0,62.5,0.25,0.4,0.0,0.0
1123,2022,2022-06-19,11:00,Sun,Home,Leonardo Willers Lorenzatto,Guarani,CSA,3-4-1-2,D,50.0,0.0,0.0,0.0,16.0,3.0,18.8,0.0,0.0,0.0,0.0
1124,2022,2022-06-24,19:00,Fri,Away,Denis Ribeiro Serafim,Guarani,Londrina,3-4-3,L,64.0,1.0,1.0,1.0,15.0,2.0,13.3,0.07,0.5,0.0,0.0
1125,2022,2022-06-28,21:30,Tue,Home,Braulio da Silva Machado,Guarani,Ituano,4-3-3,L,65.0,0.0,0.0,0.0,10.0,4.0,40.0,0.0,0.0,0.0,0.0
1126,2022,2022-07-02,20:30,Sat,Away,Antonio Dib Moraes de Sousa,Guarani,CRB,4-3-3,D,46.0,1.0,1.0,1.0,9.0,3.0,33.3,0.11,0.33,0.0,0.0
1127,2022,2022-07-09,11:00,Sat,Home,Jean Pierre Goncalves Lima,Guarani,Cruzeiro,4-3-3,W,34.0,1.0,1.0,1.0,9.0,4.0,44.4,0.11,0.25,0.0,0.0
1128,2022,2022-07-16,18:30,Sat,Home,Bruno Arleu de Araujo,Guarani,Bahia,4-3-3,L,64.0,0.0,0.0,0.0,13.0,1.0,7.7,0.0,0.0,0.0,0.0
1129,2022,2022-07-20,19:00,Wed,Away,Savio Pereira,Guarani,Chapecoense,4-3-3,D,44.0,0.0,0.0,0.0,7.0,4.0,57.1,0.0,0.0,0.0,0.0
1130,2022,2022-07-24,11:00,Sun,Home,Rodolpho Toski Marques,Guarani,Brusque Futebol Clube,4-3-3,D,52.0,1.0,1.0,1.0,15.0,4.0,26.7,0.0,0.0,1.0,1.0
1131,2022,2022-07-28,21:30,Thu,Away,André Luiz de Freitas Castro,Guarani,Sport Recife,4-2-3-1,L,60.0,1.0,1.0,1.0,7.0,3.0,42.9,0.14,0.33,0.0,0.0
1132,2022,2022-08-05,21:30,Fri,Home,Savio Pereira,Guarani,Grêmio,4-2-3-1,L,64.0,1.0,1.0,1.0,12.0,3.0,25.0,0.08,0.33,0.0,0.0
1133,2022,2022-08-10,21:30,Wed,Away,Rodolpho Toski Marques,Guarani,Criciúma,4-3-3,D,51.0,0.0,0.0,0.0,11.0,2.0,18.2,0.0,0.0,0.0,0.0
1134,2022,2022-08-13,18:30,Sat,Home,Diego Pombo Lopez,Guarani,Náutico,4-2-3-1,W,48.0,1.0,1.0,1.0,10.0,4.0,40.0,0.1,0.25,0.0,0.0
1135,2022,2022-08-20,11:00,Sat,Away,Marcelo de Lima Henrique,Guarani,Ponte Preta,4-2-3-1,L,43.0,0.0,0.0,0.0,13.0,5.0,38.5,0.0,0.0,0.0,0.0
1136,2022,2022-08-27,11:00,Sat,Home,Jefferson Ferreira de Moraes,Guarani,Tombense Futebol Clube,4-2-3-1,W,49.0,2.0,2.0,2.0,17.0,8.0,47.1,0.12,0.25,0.0,0.0
1137,2022,2022-08-31,19:00,Wed,Away,Jean Pierre Goncalves Lima,Guarani,Vasco da Gama,4-2-3-1,L,64.0,1.0,1.0,0.0,14.0,5.0,35.7,0.0,0.0,0.0,0.0
1138,2022,2022-09-03,16:30,Sat,Home,Jose Mendonca da Silva Junior,Guarani,Sampaio Corrêa,4-2-3-1,W,49.0,3.0,3.0,3.0,12.0,6.0,50.0,0.17,0.33,1.0,1.0
1139,2022,2022-09-06,21:30,Tue,Away,Leandro Pedro Vuaden,Guarani,Vila Nova,4-3-3,L,45.0,1.0,1.0,1.0,12.0,5.0,41.7,0.08,0.2,0.0,0.0
1140,2022,2022-09-13,19:00,Tue,Away,Dyorgines José Padovani Andrade,Guarani,Operário,4-3-3,W,37.0,1.0,1.0,1.0,13.0,1.0,7.7,0.08,1.0,0.0,0.0
1141,2022,2022-09-20,21:30,Tue,Home,Diego Pombo Lopez,Guarani,Grêmio Novorizontino,4-4-2,W,49.0,2.0,2.0,2.0,13.0,2.0,15.4,0.15,1.0,0.0,0.0
1142,2022,2022-09-30,19:00,Fri,Away,Jean Pierre Goncalves Lima,Guarani,CSA,4-3-3,W,40.0,2.0,2.0,2.0,6.0,2.0,33.3,0.33,1.0,0.0,0.0
1143,2022,2022-10-03,20:00,Mon,Home,Dyorgines José Padovani Andrade,Guarani,Londrina,4-3-3,W,49.0,1.0,1.0,1.0,15.0,5.0,33.3,0.07,0.2,0.0,0.0
1144,2022,2022-10-08,18:30,Sat,Away,Vinicius Gonçalves Dias Araujo,Guarani,Ituano,4-2-3-1,L,49.0,1.0,1.0,1.0,15.0,3.0,20.0,0.07,0.33,0.0,0.0
1145,2022,2022-10-11,19:00,Tue,Home,Rodrigo José Pereira de Lima,Guarani,CRB,4-2-3-1,W,50.0,1.0,1.0,1.0,24.0,5.0,20.8,0.04,0.2,0.0,0.0
1146,2022,2022-10-18,21:30,Tue,Away,Wagner do Nascimento Magalhães,Guarani,Cruzeiro,4-2-3-1,W,57.0,1.0,1.0,1.0,21.0,2.0,9.5,0.05,0.5,0.0,0.0
1147,2022,2022-10-28,19:00,Fri,Away,Wilton Sampaio,Guarani,Bahia,4-2-3-1,D,59.0,1.0,1.0,1.0,10.0,4.0,40.0,0.0,0.0,1.0,1.0
1148,2022,2022-11-06,16:00,Sun,Home,Leo Simão Holanda,Guarani,Chapecoense,4-2-3-1,W,50.0,1.0,1.0,1.0,10.0,3.0,30.0,0.1,0.33,0.0,0.0
1149,2022,,nan,,Home,Diego Pombo Lopez,Guarani,Guarani,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,32.0,498.0,157.0,31.5,0.06,0.18,4.0,6.0
1150,2022,2022-04-16,19:00,Sat,Home,Diego Pombo Lopez,CRB,Vasco da Gama,4-2-3-1,D,45.0,1.0,1.0,1.0,12.0,2.0,16.7,0.08,0.5,0.0,0.0
1151,2022,2022-04-23,16:00,Sat,Away,Ramon Abatti Abel,CRB,Ponte Preta,4-2-3-1,L,56.0,0.0,0.0,0.0,7.0,2.0,28.6,0.0,0.0,0.0,0.0
1152,2022,2022-04-27,19:00,Wed,Home,Zandick Gondim Alves Junior,CRB,Náutico,4-2-3-1,L,69.0,1.0,1.0,1.0,14.0,3.0,21.4,0.07,0.33,0.0,0.0
1153,2022,2022-04-30,16:30,Sat,Away,Felipe Fernandes de Lima,CRB,Grêmio,4-2-3-1,L,50.0,0.0,0.0,0.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0
1154,2022,2022-05-04,19:00,Wed,Away,Paulo Henrique Schleinch Vollkopf,CRB,Grêmio Novorizontino,4-2-3-1,L,47.0,1.0,1.0,1.0,10.0,2.0,20.0,0.1,0.5,0.0,0.0
1155,2022,2022-05-09,20:00,Mon,Home,Heber Roberto Lopes,CRB,Sampaio Corrêa,4-3-3,W,39.0,2.0,2.0,2.0,7.0,3.0,42.9,0.29,0.67,0.0,0.0
1156,2022,2022-05-14,11:00,Sat,Away,Jean Pierre Goncalves Lima,CRB,Criciúma,4-3-3,L,62.0,0.0,0.0,0.0,9.0,5.0,55.6,0.0,0.0,0.0,0.0
1157,2022,2022-05-18,21:30,Wed,Home,Diego Da Costa Cidral,CRB,Londrina,4-2-3-1,W,46.0,1.0,1.0,1.0,10.0,4.0,40.0,0.1,0.25,0.0,0.0
1158,2022,2022-05-24,19:00,Tue,Away,Vinicius Gonçalves Dias Araujo,CRB,Sport Recife,4-3-3,W,39.0,1.0,1.0,1.0,13.0,3.0,23.1,0.0,0.0,1.0,1.0
1159,2022,2022-06-01,21:30,Wed,Home,Wagner do Nascimento Magalhães,CRB,CSA,4-3-3,D,46.0,0.0,0.0,0.0,8.0,2.0,25.0,0.0,0.0,0.0,0.0
1160,2022,2022-06-08,19:00,Wed,Away,Caio Max Augusto Vieira,CRB,Cruzeiro,3-4-3,L,44.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.2390967741935484,0.0,0.0
1161,2022,2022-06-11,16:30,Sat,Home,Leonardo Willers Lorenzatto,CRB,Vila Nova,4-2-3-1,W,58.0,1.0,1.0,1.0,11.0,5.0,45.5,0.09,0.2,0.0,0.0
1162,2022,2022-06-17,21:30,Fri,Home,Maguielson Lima Barbosa,CRB,Ituano,3-4-3,D,67.0,1.0,1.0,1.0,12.0,4.0,33.3,0.0,0.0,1.0,1.0
1163,2022,2022-06-21,19:00,Tue,Away,Edina Alves Batista,CRB,Chapecoense,3-4-3,W,40.0,2.0,2.0,2.0,9.0,5.0,55.6,0.22,0.4,0.0,0.0
1164,2022,2022-06-29,21:30,Wed,Home,Bruno Arleu de Araujo,CRB,Tombense Futebol Clube,4-2-3-1,D,60.0,0.0,0.0,0.0,17.0,4.0,23.5,0.0,0.0,0.0,0.0
1165,2022,2022-07-02,20:30,Sat,Home,Antonio Dib Moraes de Sousa,CRB,Guarani,4-2-3-1,D,54.0,1.0,1.0,1.0,9.0,3.0,33.3,0.11,0.33,0.0,0.0
1166,2022,2022-07-05,21:30,Tue,Away,Marielson Alves Silva,CRB,Operário,4-2-3-1,W,44.0,3.0,3.0,3.0,10.0,4.0,40.0,0.3,0.75,0.0,0.0
1167,2022,2022-07-16,16:00,Sat,Home,Jefferson Ferreira de Moraes,CRB,Brusque Futebol Clube,4-2-3-1,D,60.0,1.0,1.0,1.0,18.0,4.0,22.2,0.06,0.25,0.0,0.0
1168,2022,2022-07-19,19:00,Tue,Away,André Luiz de Freitas Castro,CRB,Bahia,4-2-3-1,D,52.0,1.0,1.0,1.0,7.0,3.0,42.9,0.14,0.33,0.0,0.0
1169,2022,2022-07-23,20:30,Sat,Home,Wagner do Nascimento Magalhães,CRB,Grêmio Novorizontino,4-2-3-1,W,44.0,2.0,2.0,2.0,14.0,8.0,57.1,0.14,0.25,0.0,0.0
1170,2022,2022-07-28,19:00,Thu,Away,Caio Max Augusto Vieira,CRB,Vasco da Gama,4-2-3-1,L,65.0,0.0,0.0,0.0,9.0,1.0,11.1,0.0,0.0,0.0,0.0
1171,2022,2022-08-04,21:30,Thu,Home,Dyorgines José Padovani Andrade,CRB,Ponte Preta,4-2-3-1,D,46.0,1.0,1.0,1.0,8.0,3.0,37.5,0.13,0.33,0.0,0.0
1172,2022,2022-08-10,19:00,Wed,Away,Rafael Traci,CRB,Náutico,4-2-3-1,L,63.0,1.0,1.0,1.0,4.0,2.0,50.0,0.25,0.5,0.0,0.0
1173,2022,2022-08-13,20:30,Sat,Home,Vinicius Gonçalves Dias Araujo,CRB,Grêmio,4-2-3-1,W,21.0,2.0,2.0,2.0,9.0,3.0,33.3,0.0,0.0,2.0,2.0
1174,2022,2022-08-20,19:00,Sat,Away,Wagner do Nascimento Magalhães,CRB,Sampaio Corrêa,4-2-3-1,W,52.0,2.0,2.0,2.0,11.0,3.0,27.3,0.18,0.67,0.0,0.0
1175,2022,2022-08-27,16:00,Sat,Home,Edina Alves Batista,CRB,Criciúma,4-1-4-1,D,56.0,0.0,0.0,0.0,9.0,2.0,22.2,0.0,0.0,0.0,0.0
1176,2022,2022-08-30,19:00,Tue,Away,Alisson Sidnei Furtado,CRB,Londrina,3-4-3,L,60.0,0.0,0.0,0.0,8.0,1.0,12.5,0.0,0.0,0.0,0.0
1177,2022,2022-09-03,17:00,Sat,Home,Leandro Pedro Vuaden,CRB,Sport Recife,4-2-3-1,W,36.0,2.0,2.0,2.0,11.0,2.0,18.2,0.18,1.0,0.0,0.0
1178,2022,2022-09-10,16:00,Sat,Away,Bruno Arleu de Araujo,CRB,CSA,4-2-3-1,D,54.0,1.0,1.0,1.0,13.0,4.0,30.8,0.08,0.25,0.0,0.0
1179,2022,2022-09-17,20:30,Sat,Home,Vinicius Gonçalves Dias Araujo,CRB,Cruzeiro,4-2-3-1,L,38.0,0.0,0.0,0.0,19.0,7.0,36.8,0.0,0.0,0.0,1.0
1180,2022,2022-09-22,21:30,Thu,Away,Wagner do Nascimento Magalhães,CRB,Vila Nova,4-2-3-1,L,65.0,0.0,0.0,0.0,12.0,4.0,33.3,0.0,0.0,0.0,0.0
1181,2022,2022-10-01,18:30,Sat,Away,André Luiz de Freitas Castro,CRB,Ituano,4-2-3-1,L,51.0,0.0,0.0,0.0,10.0,4.0,40.0,0.0,0.0,0.0,0.0
1182,2022,2022-10-04,19:00,Tue,Home,Diego Pombo Lopez,CRB,Chapecoense,4-2-3-1,W,44.0,2.0,2.0,2.0,14.0,5.0,35.7,0.07,0.2,1.0,1.0
1183,2022,2022-10-08,18:30,Sat,Away,Rodolpho Toski Marques,CRB,Tombense Futebol Clube,4-2-3-1,W,48.0,2.0,2.0,2.0,5.0,2.0,40.0,0.4,1.0,0.0,0.0
1184,2022,2022-10-11,19:00,Tue,Away,Rodrigo José Pereira de Lima,CRB,Guarani,4-3-3,L,50.0,0.0,0.0,0.0,7.0,2.0,28.6,0.0,0.0,0.0,0.0
1185,2022,2022-10-21,21:30,Fri,Home,Savio Pereira,CRB,Operário,4-3-3,W,59.0,2.0,2.0,2.0,12.0,5.0,41.7,0.17,0.4,0.0,0.0
1186,2022,2022-10-25,19:00,Tue,Away,Paulo Henrique Schleinch Vollkopf,CRB,Brusque Futebol Clube,4-3-3,D,56.0,0.0,0.0,0.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0
1187,2022,2022-11-06,18:30,Sun,Home,Ramon Abatti Abel,CRB,Bahia,4-3-3,L,47.0,1.0,1.0,1.0,6.0,2.0,33.3,0.17,0.5,0.0,0.0
1188,2022,,nan,,Home,Diego Pombo Lopez,CRB,Guarani,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,35.0,393.0,120.0,30.5,0.08,0.25,5.0,6.0
1189,2022,2022-04-09,16:30,Sat,Home,Paulo Roberto Alves Júnior,Ponte Preta,Grêmio,4-4-2,D,45.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.2390967741935484,0.0,0.0
1190,2022,2022-04-16,11:00,Sat,Away,Paulo Henrique Schleinch Vollkopf,Ponte Preta,Operário,4-3-3,L,51.0,0.0,0.0,0.0,10.0,2.0,20.0,0.0,0.0,0.0,0.0
1191,2022,2022-04-23,16:00,Sat,Home,Ramon Abatti Abel,Ponte Preta,CRB,4-3-3,W,44.0,1.0,1.0,1.0,16.0,5.0,31.3,0.06,0.2,0.0,0.0
1192,2022,2022-04-27,21:30,Wed,Away,Rodolpho Toski Marques,Ponte Preta,Vasco da Gama,4-3-3,L,62.0,0.0,0.0,0.0,10.0,2.0,20.0,0.0,0.0,0.0,0.0
1193,2022,2022-04-30,20:30,Sat,Home,Jean Pierre Goncalves Lima,Ponte Preta,Brusque Futebol Clube,4-3-3,W,44.0,2.0,2.0,2.0,15.0,8.0,53.3,0.13,0.25,0.0,0.0
