game_id,game,date,time,round,phase,season_code,score_a,score_b,team_a,team_b,team_id_a,team_id_b,coach_a,coach_b,game_time,remaining_partial_time,referee_1,referee_2,referee_3,stadium,capacity,w_id,fouls_a,fouls_b,timeouts_a,timeouts_b,score_quarter_1_a,score_quarter_2_a,score_quarter_3_a,score_quarter_4_a,score_quarter_1_b,score_quarter_2_b,score_quarter_3_b,score_quarter_4_b,score_extra_time_1_a,score_extra_time_2_a,score_extra_time_3_a,score_extra_time_4_a,score_extra_time_1_b,score_extra_time_2_b,score_extra_time_3_b,score_extra_time_4_b
U2009_007,UNK-BES,2009-11-24,17:00:00,1,REGULAR SEASON,U2009,101,76,UNICS,BESIKTAS COLA TURKA,UNK,BES,,,40:00,00:00,"SPIRIDONOS, LEONIDAS","ZURAPOVIC, ADEMIR","VYKLICKY, ROBERT",BASKET-HALL,2000,80,20,10,1,1,26,49,80,101,23,33,52,76,,,,,,,,
U2009_008,BON-JOV,2009-11-24,20:00:00,1,REGULAR SEASON,U2009,71,76,BASKETS BONN,DKV JOVENTUT ,BON,JOV,,,40:00,00:00,"SUTULOVIC, ZORAN","ESTERON, OMER","JAVOR, DAMIR",TELEKOM DOME,4020,80,22,23,5,3,23,35,52,71,20,45,60,76,,,,,,,,
U2009_009,SSP-TTK,2009-11-24,18:00:00,1,REGULAR SEASON,U2009,85,83,SPARTAK ST. PETERSBURG,TURK TELEKOM,SSP,TTK,,,40:00,00:00,"RYZHYK, BORYS","MANTYLA, PETRI","LAURINAVICIUS, JURGIS","YUBILEYNI ""SPORT"" PALACE",0,80,14,14,3,2,22,44,63,85,19,46,68,83,,,,,,,,
U2009_010,CHA-BIL,2009-11-24,20:15:00,1,REGULAR SEASON,U2009,67,80,SPIROU BASKET,BILBAO BASKET,CHA,BIL,,,40:00,00:00,"LOVSYN, ANDREJ","SABETTA, ENRICO","BISSANG, JOSEPH",SPIROU DOME,5000,80,21,18,4,3,17,35,49,67,19,39,59,80,,,,,,,,
U2009_011,RED-DYN,2009-11-24,18:00:00,1,REGULAR SEASON,U2009,76,67,CRVENA ZVEZDA,MBC DYNAMO MOSCOW,RED,DYN,,,40:00,00:00,"BACHAR, SHMUEL","KOLAR, ROMAN","ZARIF, YARON",HALA PIONIR,4500,80,20,20,5,5,13,37,54,76,23,39,50,67,,,,,,,,
U2009_012,CHO-TRE,2009-11-24,20:30:00,1,REGULAR SEASON,U2009,70,71,CHOLET BASKET,BENETTON GIOCO DIGITALE,CHO,TRE,,,40:00,00:00,"HIERREZUELO, DANI","PEREZ NIZ, MIGUEL ANGEL","LOPES, LUIS",LA MEILLERAIE,4017,80,18,14,2,5,16,33,56,70,23,39,57,71,,,,,,,,
U2009_013,PLL-CAN,2009-11-24,20:00:00,1,REGULAR SEASON,U2009,89,60,PANELLINIOS,GRAN CANARIA 2014,PLL,CAN,,,40:00,00:00,"LAMONICA, LUIGI","JURAS, MARKO","SHARRO, LAHDO","INDOOR HALL PERISTERIOU ""ANDREAS PAPANDREOU""",200,80,21,22,0,2,24,48,66,89,14,26,47,60,,,,,,,,
U2009_014,ZGO-NAN,2009-11-24,18:30:00,1,REGULAR SEASON,U2009,72,75,TUROW ZGORZELEC,SLUC NANCY,ZGO,NAN,,,40:00,05:00,"RADOVIC, SRETEN","BULTO, VICENTE","RUTESIC, ZDRAVKO",HALA ORBITA,2000,80,22,20,5,3,22,32,53,72,15,35,56,75,72,,,,75,,,
U2009_015,BIE-NYM,2009-11-24,20:30:00,1,REGULAR SEASON,U2009,78,77,LAURETANA BIELLA,CEZ NYMBURK,BIE,NYM,,,40:00,00:00,"MUHVIC, DUBRAVKO","MAESTRE, NICOLA","TATIC, JASMINA",BIELLA FORUM,2621,80,16,20,0,0,78,78,78,78,77,77,77,77,,,,,,,,
U2009_016,VEN-BAM,2009-11-24,18:30:00,1,REGULAR SEASON,U2009,62,85,BK VENTSPILS,BROSE BASKETS,VEN,BAM,,,40:00,00:00,"ZAMOJSKI, JAKUB","SHULGA, BORIS","GELLER, RENAUD",VENTSPILS OLYMPIC CENTER,2000,80,22,25,4,2,20,33,45,62,28,45,75,85,,,,,,,,
U2009_017,AZO-BER,2009-12-01,17:00:00,2,REGULAR SEASON,U2009,73,74,BC AZOVMASH,ALBA BERLIN,AZO,BER,,,40:00,00:00,"ANKARALI, RECEP","LEPETIC, NIKOLA","SHEMMESH, SEFFI",SPORTS COMPLEX AZOVMASH,2504,80,13,20,5,2,31,41,58,73,22,40,56,74,,,,,,,,
U2009_018,TER-GAL,2009-12-01,20:45:00,2,REGULAR SEASON,U2009,95,87,TERAMO BASKET,GALATASARAY CAFE CROWN,TER,GAL,,,40:00,00:00,"LOVSYN, ANDREJ","GONTAS, SPIROS","JAVOR, DAMIR",PALASCAPRIANO,0,80,22,19,3,4,25,48,74,95,25,45,67,87,,,,,,,,
U2009_019,PAM-LEM,2009-12-01,20:45:00,2,REGULAR SEASON,U2009,74,73,POWER ELECTRONICS VALENCIA,LE MANS SARTHE BASKET,PAM,LEM,,,40:00,00:00,"ROCHA, FERNANDO","CHIARI, ROBERTO","MATTIOLI, GIANLUCA",PABELLON FUENTE DE SAN LUIS,6000,80,17,24,2,4,15,38,56,74,23,41,60,73,,,,,,,,
U2009_020,DYR-VRS,2009-12-01,17:00:00,2,REGULAR SEASON,U2009,83,82,TRIUMPH LYUBERTSY MR,HEMOFARM,DYR,VRS,,,40:00,00:00,"BRAZAUSKAS, ROMUALDAS","MANTYLA, PETRI","OZOLS, ARNIS","""TRIUMPH"" SPORTS PALACE",1000,80,16,18,4,3,15,40,61,83,27,46,66,82,,,,,,,,
U2009_021,ARI-JER,2009-12-01,21:00:00,2,REGULAR SEASON,U2009,81,77,ARIS BSA 2003,HAPOEL S.C. JERUSALEM,ARI,JER,,,40:00,05:00,"CEREBUCH, GUERRINO","VOJINOVIC, MILIJA","NURAN, RUSTU",PALAIS DES SPORTS,0,80,18,20,4,5,25,48,64,81,22,35,53,77,81,,,,77,,,
U2009_022,SIA-ZAD,2009-12-01,18:15:00,2,REGULAR SEASON,U2009,91,95,SIAULIAI,KK ZADAR,SIA,ZAD,,,40:00,05:00,"LAMONICA, LUIGI","KALPAKAS, APOSTOLOS","GELLER, RENAUD",SIAULIAI ARENA,5000,80,24,28,2,3,16,43,61,91,18,52,72,95,91,,,,95,,,
U2009_023,JOV-UNK,2009-12-01,20:45:00,2,REGULAR SEASON,U2009,71,82,DKV JOVENTUT ,UNICS,JOV,UNK,,,40:00,00:00,"SAHIN, TOLGA","CHAMBON, DAVID","BISSANG, JOSEPH",PALAU OLÍMPIC DE BADALONA,4055,80,23,19,5,2,18,32,56,71,29,43,67,82,,,,,,,,
U2009_024,BES-BON,2009-12-01,18:00:00,2,REGULAR SEASON,U2009,102,98,BESIKTAS COLA TURKA,BASKETS BONN,BES,BON,,,45:00,00:00,"MITJANA, JUAN CARLOS","KOROMILAS, ELIAS","ARAÑA, FRANCISCO",BJK COLATURKA ARENA,500,90,22,30,3,4,19,39,63,88,25,46,69,88,102,,,,98,,,
U2009_025,BIL-SSP,2009-12-01,20:00:00,2,REGULAR SEASON,U2009,85,62,BILBAO BASKET,SPARTAK ST. PETERSBURG,BIL,SSP,,,40:00,00:00,"BACHAR, SHMUEL","LOPES, LUIS","MAESTRE, NICOLA",Bizkaia Arena/BEC,8000,80,20,20,1,3,22,41,65,85,15,27,39,62,,,,,,,,
U2009_026,TTK-CHA,2009-12-01,18:15:00,2,REGULAR SEASON,U2009,91,67,TURK TELEKOM,SPIROU BASKET,TTK,CHA,,,40:00,00:00,"JERSAN, ANDREJ","KOLAR, ROMAN","RUTESIC, ZDRAVKO",ATATURK SPOR SALONU,0,80,25,19,3,2,24,48,75,91,6,24,49,67,,,,,,,,
U2009_027,TRE-RED,2009-12-01,20:45:00,2,REGULAR SEASON,U2009,71,78,BENETTON GIOCO DIGITALE,CRVENA ZVEZDA,TRE,RED,,,40:00,00:00,"GARCIA ORTIZ, JOSE RAMON","CONDE, ANTONIO","ANASTOPOULOS, PANAGIOTIS",PALAVERDE,3050,80,19,24,4,3,14,38,58,71,23,40,57,78,,,,,,,,
U2009_028,DYN-CHO,2009-12-01,17:30:00,2,REGULAR SEASON,U2009,64,72,MBC DYNAMO MOSCOW,CHOLET BASKET,DYN,CHO,,,40:00,00:00,"PUKL,SASA","PATERNICO, CARMELO","LUCIS, OSKARS",SPORTS COMPLEX KRYLATSKOE,1500,80,21,19,5,2,21,31,50,64,12,28,44,72,,,,,,,,
U2009_029,NAN-PLL,2009-12-01,20:00:00,2,REGULAR SEASON,U2009,72,81,SLUC NANCY,PANELLINIOS,NAN,PLL,,,45:00,00:00,"GARCIA GONZALEZ, JUAN CARLOS","LOTTERMOSER, ROBERT","CARDUS, ANNA",PALAIS DES SPORTS JEAN WEILLE,3652,90,17,21,5,3,24,34,43,65,24,40,48,65,72,,,,81,,,
U2009_030,CAN-ZGO,2009-12-01,21:30:00,2,REGULAR SEASON,U2009,85,74,GRAN CANARIA 2014,TUROW ZGORZELEC,CAN,ZGO,,,40:00,00:00,"SUTULOVIC, ZORAN","RYZHYK, BORYS","LATISEVS, OLEGS",CENTRO INSULAR DE DEPORTES,4000,80,19,16,3,3,18,35,61,85,17,32,52,74,,,,,,,,
U2009_031,BAM-BIE,2009-12-02,20:00:00,2,REGULAR SEASON,U2009,87,85,BROSE BASKETS,LAURETANA BIELLA,BAM,BIE,,,40:00,00:00,"VOREADIS, LAZAROS","CIULIN, MARIUS","ESTERON, OMER",JAKO ARENA BAMBERG,6264,80,17,24,4,3,22,45,68,87,12,38,52,85,,,,,,,,
U2009_032,NYM-VEN,2009-12-01,18:00:00,2,REGULAR SEASON,U2009,79,57,CEZ NYMBURK,BK VENTSPILS,NYM,VEN,,,40:00,00:00,"BELOSEVIC, ILIJA","BARDERA, REGIS","GRIGORAS, LAURENTIU",CEZ ARENA,4672,80,20,16,3,3,21,42,57,79,14,34,41,57,,,,,,,,
U2009_033,TER-AZO,2009-12-08,20:45:00,3,REGULAR SEASON,U2009,85,77,TERAMO BASKET,BC AZOVMASH,TER,AZO,,,40:00,00:00,"MITJANA, JUAN CARLOS","ZURAPOVIC, ADEMIR","BARDERA, REGIS",PALASCAPRIANO,0,80,22,21,2,4,27,43,58,85,18,41,62,77,,,,,,,,
U2009_034,BER-GAL,2009-12-08,18:30:00,3,REGULAR SEASON,U2009,87,77,ALBA BERLIN,GALATASARAY CAFE CROWN,BER,GAL,,,40:00,00:00,"DOZAI, SRADAN","MAESTRE, NICOLA","JURAS, MARKO",O2 WORLD,10340,80,17,17,2,4,23,37,62,87,17,37,57,77,,,,,,,,
U2009_035,DYR-PAM,2009-12-08,17:00:00,3,REGULAR SEASON,U2009,59,67,TRIUMPH LYUBERTSY MR,POWER ELECTRONICS VALENCIA,DYR,PAM,,,40:00,00:00,"DRABIKOVSKY, VOLODYMR","VOJINOVIC, RADOMIR","GRIGORAS, LAURENTIU","""TRIUMPH"" SPORTS PALACE",1702,80,17,15,4,2,13,22,46,59,17,46,50,67,,,,,,,,
U2009_036,LEM-VRS,2009-12-08,20:30:00,3,REGULAR SEASON,U2009,92,90,LE MANS SARTHE BASKET,HEMOFARM,LEM,VRS,,,40:00,00:00,"CICORIA, GIANPAOLO","CONDE, ANTONIO","LAURINAVICIUS, JURGIS",ANTARES,3800,80,22,24,5,5,26,52,70,92,32,48,69,90,,,,,,,,
U2009_037,SIA-ARI,2009-12-08,18:15:00,3,REGULAR SEASON,U2009,92,91,SIAULIAI,ARIS BSA 2003,SIA,ARI,,,40:00,00:00,"JUNGEBRAND, CARL","MANTYLA, PETRI","LUCIS, OSKARS",SIAULIAI ARENA,4100,80,20,17,5,4,28,46,64,92,22,49,77,91,,,,,,,,
U2009_038,JER-ZAD,2009-12-08,18:08:00,3,REGULAR SEASON,U2009,93,74,HAPOEL S.C. JERUSALEM,KK ZADAR,JER,ZAD,,,40:00,00:00,"BRAZAUSKAS, ROMUALDAS","MIKHAYLOV, SERGEY","OZOLS, ARNIS",GOLDBERG ARENA,2800,80,21,20,3,3,20,52,73,93,16,32,50,74,,,,,,,,
U2009_039,BES-JOV,2009-12-08,17:00:00,3,REGULAR SEASON,U2009,73,86,BESIKTAS COLA TURKA,DKV JOVENTUT ,BES,JOV,,,40:00,00:00,"BACHAR, SHMUEL","CIULIN, MARIUS","ZARIF, YARON",BJK COLATURKA ARENA,200,80,16,23,2,4,15,32,49,73,26,50,71,86,,,,,,,,
U2009_040,UNK-BON,2009-12-08,17:00:00,3,REGULAR SEASON,U2009,76,64,UNICS,BASKETS BONN,UNK,BON,,,40:00,00:00,"MOUZAKIS, STAMATIS","ZASHCHUCK, SERGIY","TOMOV, MIROSLAV",BASKET-HALL,3000,80,19,27,1,3,25,39,58,76,14,27,43,64,,,,,,,,
U2009_041,TTK-BIL,2009-12-08,18:15:00,3,REGULAR SEASON,U2009,70,85,TURK TELEKOM,BILBAO BASKET,TTK,BIL,,,40:00,00:00,"MUHVIC, DUBRAVKO","JERSAN, ANDREJ","LEPETIC, NIKOLA",ATATURK SPOR SALONU,0,80,22,17,5,2,28,44,58,70,19,41,65,85,,,,,,,,
U2009_042,SSP-CHA,2009-12-08,18:00:00,3,REGULAR SEASON,U2009,80,69,SPARTAK ST. PETERSBURG,SPIROU BASKET,SSP,CHA,,,40:00,00:00,"PUKL,SASA","SHULGA, BORIS","SHARRO, LAHDO","YUBILEYNI ""SPORT"" PALACE",2000,80,23,19,2,3,26,41,69,80,17,31,54,69,,,,,,,,
U2009_043,DYN-TRE,2009-12-08,17:30:00,3,REGULAR SEASON,U2009,74,86,MBC DYNAMO MOSCOW,BENETTON GIOCO DIGITALE,DYN,TRE,,,40:00,00:00,"SUTULOVIC, ZORAN","LOVSYN, ANDREJ","NURAN, RUSTU",SPORTS COMPLEX KRYLATSKOE,1700,80,21,26,5,3,17,39,59,74,29,49,63,86,,,,,,,,
U2009_044,RED-CHO,2009-12-08,18:00:00,3,REGULAR SEASON,U2009,82,66,CRVENA ZVEZDA,CHOLET BASKET,RED,CHO,,,40:00,00:00,"BULTO, VICENTE","KRAUSE, OLIVER","ESTERON, OMER",HALA PIONIR,3500,80,19,24,4,3,22,35,61,82,25,38,52,66,,,,,,,,
U2009_045,CAN-NAN,2009-12-08,19:00:00,3,REGULAR SEASON,U2009,77,65,GRAN CANARIA 2014,SLUC NANCY,CAN,NAN,,,40:00,00:00,"TAURINO, PAOLO","PATERNICO, CARMELO","GELLER, RENAUD",CENTRO INSULAR DE DEPORTES,3228,80,21,20,3,4,24,38,57,77,15,33,47,65,,,,,,,,
U2009_046,PLL-ZGO,2009-12-08,20:00:00,3,REGULAR SEASON,U2009,83,65,PANELLINIOS,TUROW ZGORZELEC,PLL,ZGO,,,40:00,00:00,"FACCHINI, FABIO","SHEMMESH, SEFFI","MILOJEVIK, ALEKSANDAR",ANDREAS PAPANDREOU STADIUM,200,80,20,25,0,1,20,45,60,83,15,27,49,65,,,,,,,,
U2009_047,NYM-BAM,2009-12-08,18:00:00,3,REGULAR SEASON,U2009,71,66,CEZ NYMBURK,BROSE BASKETS,NYM,BAM,,,40:00,00:00,"MARTIN, JOSE","BISSANG, JOSEPH","PEREA, OSCAR",CEZ ARENA,5248,80,21,23,4,5,14,32,53,71,21,41,59,66,,,,,,,,
U2009_048,BIE-VEN,2009-12-08,18:15:00,3,REGULAR SEASON,U2009,80,54,LAURETANA BIELLA,BK VENTSPILS,BIE,VEN,,,40:00,00:00,"HERCEG, SINISA","OBRADOVIC, PETAR","PEREZ NIZ, MIGUEL ANGEL",BIELLA FORUM,2278,80,18,23,1,4,22,46,59,80,9,21,42,54,,,,,,,,
U2009_049,AZO-TER,2009-12-15,17:00:00,4,REGULAR SEASON,U2009,90,82,BC AZOVMASH,TERAMO BASKET,AZO,TER,,,40:00,00:00,"BIRICIK, MURAT","CIULIN, MARIUS","GRIGORAS, LAURENTIU",SPORTS COMPLEX AZOVMASH,2350,80,14,17,5,1,21,47,69,90,19,43,66,82,,,,,,,,
U2009_050,GAL-BER,2009-12-15,19:00:00,4,REGULAR SEASON,U2009,93,79,GALATASARAY CAFE CROWN,ALBA BERLIN,GAL,BER,,,40:00,00:00,"LAMONICA, LUIGI","SHARRO, LAHDO","ZASHCHUCK, SERGIY",AHMET CÖMERT SPORTS HALL,200,80,21,16,2,4,28,44,63,93,20,38,59,79,,,,,,,,
U2009_051,PAM-DYR,2009-12-15,20:45:00,4,REGULAR SEASON,U2009,85,60,POWER ELECTRONICS VALENCIA,TRIUMPH LYUBERTSY MR,PAM,DYR,,,40:00,00:00,"BACHAR, SHMUEL","LATISEVS, OLEGS","RUTESIC, ZDRAVKO",PABELLON FUENTE DE SAN LUIS,5350,80,17,28,3,3,24,48,65,85,20,33,48,60,,,,,,,,
U2009_052,VRS-LEM,2009-12-15,18:00:00,4,REGULAR SEASON,U2009,88,76,HEMOFARM,LE MANS SARTHE BASKET,VRS,LEM,,,40:00,00:00,"RADOVIC, SRETEN","BOLTAUZER, MATEJ","NURAN, RUSTU",CENTAR MILLENIUM,1200,80,20,15,4,2,28,51,65,88,21,37,52,76,,,,,,,,
U2009_053,ARI-SIA,2009-12-15,21:00:00,4,REGULAR SEASON,U2009,85,67,ARIS BSA 2003,SIAULIAI,ARI,SIA,,,40:00,00:00,"SUTULOVIC, ZORAN","JERSAN, ANDREJ","ESTERON, OMER",PALAIS DES SPORTS,2000,80,22,22,3,4,15,39,54,85,20,39,53,67,,,,,,,,
U2009_054,ZAD-JER,2009-12-15,19:00:00,4,REGULAR SEASON,U2009,86,69,KK ZADAR,HAPOEL S.C. JERUSALEM,ZAD,JER,,,40:00,00:00,"ARTEAGA, JUAN CARLOS","ANASTOPOULOS, PANAGIOTIS","MILOJEVIK, ALEKSANDAR","SPORT CENTAR VISNJIC ""KRESIMIR COSIC""",3000,80,30,25,5,5,17,38,60,86,19,30,46,69,,,,,,,,
U2009_055,JOV-BES,2009-12-15,20:45:00,4,REGULAR SEASON,U2009,108,92,DKV JOVENTUT ,BESIKTAS COLA TURKA,JOV,BES,,,40:00,00:00,"ZAMOJSKI, JAKUB","SHULGA, BORIS","LEPETIC, NIKOLA",PALAU OLÍMPIC DE BADALONA,3637,80,27,25,1,0,27,57,86,108,19,41,64,92,,,,,,,,
U2009_056,BON-UNK,2009-12-15,20:00:00,4,REGULAR SEASON,U2009,62,66,BASKETS BONN,UNICS,BON,UNK,,,40:00,00:00,"FACCHINI, FABIO","JURAS, MARKO","KOWALSKI, MARCIN",TELEKOM DOME,3925,80,21,15,2,2,15,38,50,62,24,38,53,66,,,,,,,,
U2009_057,BIL-TTK,2009-12-15,20:00:00,4,REGULAR SEASON,U2009,81,75,BILBAO BASKET,TURK TELEKOM,BIL,TTK,,,40:00,00:00,"BRAZAUSKAS, ROMUALDAS","VOJINOVIC, RADOMIR","GELLER, RENAUD",Bizkaia Arena/BEC,6500,80,13,20,2,4,28,46,68,81,16,38,55,75,,,,,,,,
U2009_058,CHA-SSP,2009-12-15,20:15:00,4,REGULAR SEASON,U2009,50,68,SPIROU BASKET,SPARTAK ST. PETERSBURG,CHA,SSP,,,40:00,00:00,"HIERREZUELO, DANI","LOTTERMOSER, ROBERT","JURAS, JASMINA",SPIROU DOME,5000,80,22,20,3,2,15,26,37,50,16,36,58,68,,,,,,,,
U2009_059,TRE-DYN,2009-12-15,20:45:00,4,REGULAR SEASON,U2009,102,69,BENETTON GIOCO DIGITALE,MBC DYNAMO MOSCOW,TRE,DYN,,,40:00,00:00,"KOROMILAS, ELIAS","GONTAS, SPIROS","JOVCIC, MILIVOJE",PALAVERDE,3116,80,23,19,3,4,25,46,75,102,19,38,54,69,,,,,,,,
U2009_060,CHO-RED,2009-12-15,20:30:00,4,REGULAR SEASON,U2009,79,70,CHOLET BASKET,CRVENA ZVEZDA,CHO,RED,,,40:00,00:00,"SAHIN, TOLGA","OZOLS, ARNIS","ARAÑA, FRANCISCO",LA MEILLERAIE,4634,80,20,19,1,3,20,39,59,79,15,35,49,70,,,,,,,,
U2009_061,NAN-CAN,2009-12-15,20:00:00,4,REGULAR SEASON,U2009,67,55,SLUC NANCY,GRAN CANARIA 2014,NAN,CAN,,,40:00,00:00,"CMIKIEWICZ, MAREK","LOPES, LUIS","NESKOVIC, DRAGAN",PALAIS DES SPORTS JEAN WEILLE,4650,80,18,23,3,5,10,26,47,67,14,27,41,55,,,,,,,,
U2009_062,ZGO-PLL,2009-12-15,18:30:00,4,REGULAR SEASON,U2009,81,76,TUROW ZGORZELEC,PANELLINIOS,ZGO,PLL,,,40:00,00:00,"BELOSEVIC, ILIJA","MIKHAYLOV, SERGEY","CHEBYSHEV, SERGIY",HALA ORBITA,2100,80,24,23,4,4,26,49,61,81,20,39,56,76,,,,,,,,
U2009_063,BAM-NYM,2009-12-15,20:00:00,4,REGULAR SEASON,U2009,85,73,BROSE BASKETS,CEZ NYMBURK,BAM,NYM,,,40:00,00:00,"ZIEMBLICKI, GRZEGORZ","OBRADOVIC, PETAR","TOMOV, MIROSLAV",JAKO ARENA BAMBERG,6368,80,23,18,4,4,22,41,67,85,22,39,51,73,,,,,,,,
U2009_064,VEN-BIE,2009-12-15,19:40:00,4,REGULAR SEASON,U2009,63,77,BK VENTSPILS,LAURETANA BIELLA,VEN,BIE,,,40:00,00:00,"RYZHYK, BORYS","MANTYLA, PETRI","LAURINAVICIUS, JURGIS",VENTSPILS OLYMPIC CENTER,2000,80,21,24,4,2,13,28,42,63,20,42,63,77,,,,,,,,
U2009_065,TER-BER,2010-01-05,20:45:00,5,REGULAR SEASON,U2009,65,66,TERAMO BASKET,ALBA BERLIN,TER,BER,,,40:00,00:00,"BELOSEVIC, ILIJA","BOLTAUZER, MATEJ","BISSANG, JOSEPH",PALASCAPRIANO,0,80,18,17,2,4,23,39,53,65,17,36,48,66,,,,,,,,
U2009_066,AZO-GAL,2010-01-05,17:00:00,5,REGULAR SEASON,U2009,96,85,BC AZOVMASH,GALATASARAY CAFE CROWN,AZO,GAL,,,40:00,00:00,"CMIKIEWICZ, MAREK","HERCEG, SINISA","LUCIS, OSKARS",SPORTS COMPLEX AZOVMASH,2800,80,19,17,5,4,24,46,66,96,21,40,55,85,,,,,,,,
U2009_067,DYR-LEM,2010-01-05,17:00:00,5,REGULAR SEASON,U2009,72,87,TRIUMPH LYUBERTSY MR,LE MANS SARTHE BASKET,DYR,LEM,,,40:00,00:00,"SPIRIDONOS, LEONIDAS","OBRADOVIC, PETAR","KOROMILAS, ELIAS","""TRIUMPH"" SPORTS PALACE",1854,80,21,22,4,3,24,35,58,72,23,29,51,87,,,,,,,,
U2009_068,PAM-VRS,2010-01-05,20:00:00,5,REGULAR SEASON,U2009,75,71,POWER ELECTRONICS VALENCIA,HEMOFARM,PAM,VRS,,,40:00,00:00,"TAURINO, PAOLO","SHULGA, BORIS","BARDERA, REGIS",PABELLON FUENTE DE SAN LUIS,4000,80,26,24,2,4,18,43,56,75,23,39,53,71,,,,,,,,
U2009_069,SIA-JER,2010-01-05,18:15:00,5,REGULAR SEASON,U2009,81,96,SIAULIAI,HAPOEL S.C. JERUSALEM,SIA,JER,,,40:00,00:00,"RYZHYK, BORYS","LOPES, LUIS","CHIARI, ROBERTO",SIAULIAI ARENA,4200,80,19,18,3,3,17,35,51,81,18,44,69,96,,,,,,,,
U2009_070,ARI-ZAD,2010-01-05,21:00:00,5,REGULAR SEASON,U2009,73,67,ARIS BSA 2003,KK ZADAR,ARI,ZAD,,,40:00,05:00,"GARCIA GONZALEZ, JUAN CARLOS","VYKLICKY, ROBERT","MAESTRE, NICOLA",PALAIS DES SPORTS,4000,80,24,22,3,3,19,41,62,73,20,33,48,67,73,,,,67,,,
U2009_071,BES-UNK,2010-01-05,18:00:00,5,REGULAR SEASON,U2009,70,98,BESIKTAS COLA TURKA,UNICS,BES,UNK,,,40:00,00:00,"RADOVIC, SRETEN","GKONTAS, SPIROS","GRIGORAS, LAURENTIU",BJK COLATURKA ARENA,110,80,15,19,1,3,9,30,47,70,24,52,74,98,,,,,,,,
U2009_072,JOV-BON,2010-01-05,21:00:00,5,REGULAR SEASON,U2009,66,64,DKV JOVENTUT ,BASKETS BONN,JOV,BON,,,40:00,00:00,"CICORIA, GIANPAOLO","GELLER, RENAUD","JURAS, JASMINA",PALAU OLÍMPIC DE BADALONA,2809,80,21,19,1,2,14,32,45,66,13,26,43,64,,,,,,,,
U2009_073,TTK-SSP,2010-01-05,18:15:00,5,REGULAR SEASON,U2009,86,73,TURK TELEKOM,SPARTAK ST. PETERSBURG,TTK,SSP,,,40:00,00:00,"FACCHINI, FABIO","SHEMMESH, SEFFI","KOWALSKI, MARCIN",ATATURK SPOR SALONU,0,80,24,21,1,4,20,43,62,86,18,33,49,73,,,,,,,,
U2009_074,BIL-CHA,2010-01-05,20:15:00,5,REGULAR SEASON,U2009,90,70,BILBAO BASKET,SPIROU BASKET,BIL,CHA,,,40:00,00:00,"DRABIKOVSKY, VOLODYMR","KALPAKAS, APOSTOLOS","LAURINAVICIUS, JURGIS",Bizkaia Arena/BEC,6518,80,17,26,2,4,20,50,76,90,24,39,54,70,,,,,,,,
U2009_075,DYN-RED,2010-01-05,15:00:00,5,REGULAR SEASON,U2009,86,88,MBC DYNAMO MOSCOW,CRVENA ZVEZDA,DYN,RED,,,40:00,00:00,"MOUZAKIS, COSTAS","TOMOV, MIROSLAV","CIULIN, MARIUS",SPORTS COMPLEX KRYLATSKOE,1500,80,20,25,5,4,25,47,69,86,19,46,67,88,,,,,,,,
U2009_076,TRE-CHO,2010-01-05,20:45:00,5,REGULAR SEASON,U2009,81,80,BENETTON GIOCO DIGITALE,CHOLET BASKET,TRE,CHO,,,45:00,00:00,"MARTIN, JOSE","LEPETIC, NIKOLA","NESKOVIC, DRAGAN",PALAVERDE,2816,90,23,26,5,3,19,29,47,71,14,35,58,71,81,,,,80,,,
U2009_077,CAN-PLL,2010-01-05,19:00:00,5,REGULAR SEASON,U2009,73,51,GRAN CANARIA 2014,PANELLINIOS,CAN,PLL,,,40:00,00:00,"BRAZAUSKAS, ROMUALDAS","MANTYLA, PETRI","OZOLS, ARNIS",CENTRO INSULAR DE DEPORTES,3127,80,13,21,2,5,10,29,51,73,13,25,40,51,,,,,,,,
U2009_078,NAN-ZGO,2010-01-05,20:00:00,5,REGULAR SEASON,U2009,102,82,SLUC NANCY,TUROW ZGORZELEC,NAN,ZGO,,,40:00,00:00,"SAHIN, TOLGA","MARICIC,SASA","PEREA, OSCAR",PALAIS DES SPORTS JEAN WEILLE,4035,80,16,22,2,5,18,40,70,102,22,46,68,82,,,,,,,,
U2009_079,NYM-BIE,2010-01-05,18:00:00,5,REGULAR SEASON,U2009,84,60,CEZ NYMBURK,LAURETANA BIELLA,NYM,BIE,,,40:00,00:00,"LOTTERMOSER, ROBERT","VOJINOVIC, MILIJA","MIKHAYLOV, SERGEY",CEZ ARENA,4862,80,25,24,3,4,15,32,58,84,12,23,38,60,,,,,,,,
U2009_080,BAM-VEN,2010-01-05,20:00:00,5,REGULAR SEASON,U2009,100,51,BROSE BASKETS,BK VENTSPILS,BAM,VEN,,,40:00,00:00,"JERSAN, ANDREJ","LOVSYN, ANDREJ","MILOJEVIK, ALEKSANDAR",JAKO ARENA BAMBERG,6800,80,22,19,0,1,33,52,78,100,11,22,35,51,,,,,,,,
U2009_081,BER-AZO,2010-01-12,19:00:00,6,REGULAR SEASON,U2009,82,78,ALBA BERLIN,BC AZOVMASH,BER,AZO,,,40:00,00:00,"ZAMOJSKI, JAKUB","PEREZ NIZ, MIGUEL ANGEL","ARAÑA, FRANCISCO",O2 WORLD,9684,80,20,20,3,3,17,37,61,82,23,43,62,78,,,,,,,,
