,date,time,comp,round,day,venue,result,gf,ga,opponent,poss,attendance,captain,formation,referee,match report,notes,dist,g/sh,g/sot,gls,pk,pkatt,sh,sot,sot%,year,team
37,2021-11-28,16:00,Série B,Matchweek 38,Sun,Home,D,2.0,2.0,Guarani,54.0,33853.0,Joel Carli,4-2-3-1,Rodolpho Toski Marques,Match Report,,,0.17,0.67,2.0,0.0,0.0,12.0,3.0,25.0,2021,Botafogo RJ
38,,,,,,,,,,,,,,,,,,18.7,0.09,0.27,62.0,6.0,7.0,652.0,208.0,31.9,2021,Botafogo RJ
0,2021-05-31,20:00,Série B,Matchweek 1,Mon,Away,D,0.0,0.0,Sampaio Corrêa,46.0,,David Duarte,4-2-3-1,Jose Mendonca da Silva Junior,Match Report,,,0.0,0.0,0.0,0.0,0.0,14.0,4.0,28.6,2021,Goias
1,2021-06-04,17:30,Série B,Matchweek 2,Fri,Home,W,2.0,0.0,Confiança,40.0,,David Duarte,4-2-3-1,Adriano Barros Carneiro,Match Report,,,0.13,0.4,2.0,0.0,0.0,16.0,5.0,31.3,2021,Goias
2,2021-06-12,21:00,Série B,Matchweek 3,Sat,Away,D,1.0,1.0,Cruzeiro,33.0,,David Duarte,4-2-3-1,Vinicius Furlan,Match Report,,,0.0,0.0,0.0,0.0,0.0,14.0,6.0,42.9,2021,Goias
3,2021-06-15,21:30,Série B,Matchweek 4,Tue,Home,W,1.0,0.0,CRB,36.0,,Elvis Vieira Araújo,4-2-3-1,Rodrigo Batista Raposo,Match Report,,,0.07,0.25,1.0,0.0,0.0,15.0,4.0,26.7,2021,Goias
4,2021-06-18,21:30,Série B,Matchweek 5,Fri,Away,L,1.0,2.0,Brasil de Pelotas,68.0,,Tadeu,4-2-3-1,Rafael Martins de Sá,Match Report,,,0.06,0.33,1.0,0.0,0.0,18.0,3.0,16.7,2021,Goias
5,2021-06-22,19:00,Série B,Matchweek 6,Tue,Home,W,3.0,0.0,Avaí,49.0,,Elvis Vieira Araújo,4-2-3-1,Zandick Gondim Alves Junior,Match Report,,,0.19,0.5,3.0,0.0,0.0,16.0,6.0,37.5,2021,Goias
6,2021-06-25,21:30,Série B,Matchweek 7,Fri,Away,D,0.0,0.0,Vila Nova,44.0,,Elvis Vieira Araújo,4-2-3-1,Dyorgines José Padovani Andrade,Match Report,,,0.0,0.0,0.0,0.0,0.0,6.0,2.0,33.3,2021,Goias
7,2021-06-30,19:00,Série B,Matchweek 8,Wed,Home,W,1.0,0.0,Vasco da Gama,75.0,,Elvis Vieira Araújo,4-2-3-1,Douglas Marques das Flores,Match Report,,,0.06,0.14,1.0,0.0,0.0,18.0,7.0,38.9,2021,Goias
8,2021-07-03,21:30,Série B,Matchweek 9,Sat,Away,D,1.0,1.0,Vitória,34.0,,David Duarte,4-4-2,Marco Aurelio Augusto Fazekas Ferreira,Match Report,,,0.14,0.33,1.0,0.0,0.0,7.0,3.0,42.9,2021,Goias
9,2021-07-09,21:30,Série B,Matchweek 10,Fri,Home,L,0.0,1.0,Náutico,46.0,,David Duarte,4-2-3-1,Ivan da Silva Guimarães Jr.,Match Report,,,0.0,0.0,0.0,0.0,0.0,13.0,7.0,53.8,2021,Goias
10,2021-07-14,19:00,Série B,Matchweek 11,Wed,Away,W,1.0,0.0,CSA,44.0,,Elvis Vieira Araújo,4-2-3-1,Alexandre Vargas Tavares de Jesus,Match Report,,,0.07,0.14,1.0,0.0,0.0,15.0,7.0,46.7,2021,Goias
11,2021-07-17,16:00,Série B,Matchweek 12,Sat,Home,D,0.0,0.0,Londrina,54.0,,Elvis Vieira Araújo,4-2-3-1,Wanderson Alves de Souza,Match Report,,,0.0,0.0,0.0,0.0,0.0,10.0,5.0,50.0,2021,Goias
12,2021-07-20,19:00,Série B,Matchweek 13,Tue,Away,W,2.0,0.0,Botafogo (RJ),43.0,,Elvis Vieira Araújo,4-2-3-1,Igor Junior Benevenuto,Match Report,,,0.17,0.4,2.0,0.0,0.0,12.0,5.0,41.7,2021,Goias
13,2021-07-23,20:00,Série B,Matchweek 14,Fri,Away,L,1.0,2.0,Ponte Preta,67.0,,Elvis Vieira Araújo,4-3-1-2,Heber Roberto Lopes,Match Report,,,0.08,0.2,1.0,0.0,0.0,12.0,5.0,41.7,2021,Goias
14,2021-07-30,16:00,Série B,Matchweek 15,Fri,Home,W,1.0,0.0,Operário,50.0,,Elvis Vieira Araújo,4-2-3-1,Salim Fende Chavez,Match Report,,,0.06,0.14,1.0,0.0,0.0,18.0,7.0,38.9,2021,Goias
15,2021-08-06,19:30,Série B,Matchweek 16,Fri,Away,D,1.0,1.0,Coritiba,43.0,,Elvis Vieira Araújo,4-2-3-1,Vinicius Gomes do Amaral,Match Report,,,0.11,0.5,1.0,0.0,0.0,9.0,2.0,22.2,2021,Goias
16,2021-08-10,21:30,Série B,Matchweek 17,Tue,Home,D,1.0,1.0,Remo,57.0,,Elvis Vieira Araújo,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,,,0.07,0.17,1.0,0.0,0.0,15.0,6.0,40.0,2021,Goias
17,2021-08-13,19:00,Série B,Matchweek 18,Fri,Home,W,2.0,1.0,Guarani,47.0,,Elvis Vieira Araújo,4-2-3-1,Ramon Abatti Abel,Match Report,,,0.5,0.67,2.0,0.0,0.0,4.0,3.0,75.0,2021,Goias
18,2021-08-19,19:00,Série B,Matchweek 19,Thu,Away,W,1.0,0.0,Brusque Futebol Clube,42.0,,Elvis Vieira Araújo,4-4-2,Paulo Henrique Schleinch Vollkopf,Match Report,,,0.07,0.25,1.0,0.0,0.0,14.0,4.0,28.6,2021,Goias
19,2021-08-22,16:00,Série B,Matchweek 20,Sun,Home,D,2.0,2.0,Sampaio Corrêa,58.0,,Elvis Vieira Araújo,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,,0.12,0.5,2.0,0.0,0.0,17.0,4.0,23.5,2021,Goias
20,2021-08-26,18:00,Série B,Matchweek 21,Thu,Away,W,2.0,1.0,Confiança,54.0,,Apodi,4-2-3-1,Marco Aurelio Augusto Fazekas Ferreira,Match Report,,,0.11,0.25,2.0,0.0,0.0,18.0,8.0,44.4,2021,Goias
21,2021-09-07,21:30,Série B,Matchweek 22,Tue,Home,D,1.0,1.0,Cruzeiro,57.0,,Elvis Vieira Araújo,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,,,0.08,1.0,1.0,0.0,0.0,12.0,1.0,8.3,2021,Goias
22,2021-09-11,21:00,Série B,Matchweek 23,Sat,Away,W,1.0,0.0,CRB,34.0,1663.0,Elvis Vieira Araújo,4-2-3-1,Salim Fende Chavez,Match Report,,,0.1,0.5,1.0,0.0,0.0,10.0,2.0,20.0,2021,Goias
23,2021-09-18,19:00,Série B,Matchweek 24,Sat,Home,W,2.0,1.0,Brasil de Pelotas,50.0,,Elvis Vieira Araújo,4-2-3-1,Diego Pombo Lopez,Match Report,,,0.06,0.2,2.0,1.0,1.0,17.0,5.0,29.4,2021,Goias
24,2021-09-21,19:00,Série B,Matchweek 25,Tue,Away,L,0.0,1.0,Avaí,38.0,,Elvis Vieira Araújo,4-2-3-1,Felipe Fernandes de Lima,Match Report,,,0.0,0.0,0.0,0.0,0.0,4.0,3.0,75.0,2021,Goias
25,2021-09-24,19:00,Série B,Matchweek 26,Fri,Home,L,1.0,2.0,Vila Nova,57.0,1310.0,Elvis Vieira Araújo,4-2-3-1,Marcelo de Lima Henrique,Match Report,,,0.08,0.14,1.0,0.0,0.0,13.0,7.0,53.8,2021,Goias
26,2021-09-27,20:00,Série B,Matchweek 27,Mon,Away,L,0.0,2.0,Vasco da Gama,44.0,3189.0,Elvis Vieira Araújo,4-2-3-1,Ramon Abatti Abel,Match Report,,,0.0,0.0,0.0,0.0,0.0,17.0,3.0,17.6,2021,Goias
27,2021-10-02,16:00,Série B,Matchweek 28,Sat,Home,W,3.0,0.0,Vitória,49.0,1080.0,Elvis Vieira Araújo,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,,0.18,0.6,3.0,0.0,0.0,17.0,5.0,29.4,2021,Goias
28,2021-10-05,21:30,Série B,Matchweek 29,Tue,Away,L,2.0,3.0,Náutico,51.0,2724.0,Elvis Vieira Araújo,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,,0.2,0.29,2.0,0.0,0.0,10.0,7.0,70.0,2021,Goias
29,2021-10-15,21:30,Série B,Matchweek 30,Fri,Home,W,3.0,1.0,CSA,37.0,1712.0,Elvis Vieira Araújo,4-2-3-1,Bruno Arleu de Araujo,Match Report,,,0.23,0.6,3.0,0.0,0.0,13.0,5.0,38.5,2021,Goias
30,2021-10-19,19:00,Série B,Matchweek 31,Tue,Away,D,0.0,0.0,Londrina,57.0,1441.0,Elvis Vieira Araújo,4-2-3-1,Douglas Schwengber da Silva,Match Report,,,0.0,0.0,0.0,0.0,0.0,10.0,4.0,40.0,2021,Goias
31,2021-10-26,21:30,Série B,Matchweek 32,Tue,Home,D,1.0,1.0,Botafogo (RJ),57.0,3594.0,Elvis Vieira Araújo,4-2-3-1,Anderson Daronco,Match Report,,,0.06,0.17,1.0,0.0,0.0,16.0,6.0,37.5,2021,Goias
32,2021-11-02,21:30,Série B,Matchweek 33,Tue,Home,D,2.0,2.0,Ponte Preta,64.0,3310.0,Elvis Vieira Araújo,4-2-3-1,Caio Max Augusto Vieira,Match Report,,,0.11,0.4,2.0,0.0,0.0,19.0,5.0,26.3,2021,Goias
33,2021-11-06,18:30,Série B,Matchweek 34,Sat,Away,D,1.0,1.0,Operário,46.0,3111.0,Elvis Vieira Araújo,4-4-2,Vinicius Gonçalves Dias Araujo,Match Report,,,0.08,0.2,1.0,0.0,0.0,13.0,5.0,38.5,2021,Goias
34,2021-11-10,21:30,Série B,Matchweek 35,Wed,Home,W,2.0,1.0,Coritiba,42.0,6618.0,Elvis Vieira Araújo,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,,,0.09,0.25,2.0,0.0,0.0,23.0,8.0,34.8,2021,Goias
35,2021-11-15,20:00,Série B,Matchweek 36,Mon,Away,W,1.0,0.0,Remo,37.0,6700.0,Elvis Vieira Araújo,4-2-3-1,Marielson Alves Silva,Match Report,,,0.08,0.2,1.0,0.0,0.0,12.0,5.0,41.7,2021,Goias
36,2021-11-22,20:00,Série B,Matchweek 37,Mon,Away,W,2.0,0.0,Guarani,27.0,16584.0,Elvis Vieira Araújo,4-4-2◆,Bruno Arleu de Araujo,Match Report,,,0.17,0.33,2.0,0.0,0.0,12.0,6.0,50.0,2021,Goias
37,2021-11-28,16:00,Série B,Matchweek 38,Sun,Home,D,2.0,2.0,Brusque Futebol Clube,56.0,11207.0,David Duarte,4-3-1-2,Jose Mendonca da Silva Junior,Match Report,,,0.07,0.2,2.0,0.0,0.0,29.0,10.0,34.5,2021,Goias
38,,,,,,,,,,,,,,,,,,20.0,0.09,0.26,61.0,2.0,3.0,668.0,228.0,34.1,2021,Goias
0,2021-05-29,18:15,Série B,Matchweek 1,Sat,Home,W,2.0,0.0,Avaí,62.0,,Willian Farias,4-3-3,Rodrigo Carvalhaes de Miranda,Match Report,,,0.2,0.4,2.0,0.0,0.0,10.0,5.0,50.0,2021,Coritiba
1,2021-06-05,21:00,Série B,Matchweek 2,Sat,Away,L,0.0,2.0,Botafogo (RJ),62.0,,Willian Farias,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,,0.0,0.0,0.0,0.0,0.0,8.0,1.0,12.5,2021,Coritiba
2,2021-06-13,20:30,Série B,Matchweek 3,Sun,Home,D,1.0,1.0,Londrina,53.0,,Willian Farias,4-2-3-1,Diego Da Costa Cidral,Match Report,,,0.06,0.33,1.0,0.0,0.0,16.0,3.0,18.8,2021,Coritiba
3,2021-06-19,21:00,Série B,Matchweek 5,Sat,Away,W,1.0,0.0,Vila Nova,43.0,,Wilson,4-2-3-1,Ivan da Silva Guimarães Jr.,Match Report,,,0.13,0.5,1.0,0.0,0.0,8.0,2.0,25.0,2021,Coritiba
4,2021-06-22,21:30,Série B,Matchweek 6,Tue,Home,W,1.0,0.0,Vitória,40.0,,Willian Farias,4-2-3-1,Douglas Marques das Flores,Match Report,,,0.14,0.33,1.0,0.0,0.0,7.0,3.0,42.9,2021,Coritiba
5,2021-06-25,19:00,Série B,Matchweek 7,Fri,Away,W,2.0,0.0,Guarani,42.0,,Willian Farias,4-2-3-1,Marco Aurelio Augusto Fazekas Ferreira,Match Report,,,0.25,0.5,2.0,0.0,0.0,8.0,4.0,50.0,2021,Coritiba
6,2021-06-29,20:00,Série B,Matchweek 8,Tue,Away,W,1.0,0.0,Confiança,62.0,,Willian Farias,4-2-3-1,José Ricardo Vasconcellos Laranjeira,Match Report,,,0.09,0.33,1.0,0.0,0.0,11.0,3.0,27.3,2021,Coritiba
7,2021-07-02,19:00,Série B,Matchweek 9,Fri,Home,W,2.0,1.0,Remo,56.0,,Henrique,4-2-3-1,Adriano Barros Carneiro,Match Report,,,0.13,0.25,2.0,0.0,0.0,16.0,8.0,50.0,2021,Coritiba
8,2021-07-06,19:00,Série B,Matchweek 10,Tue,Away,D,0.0,0.0,Cruzeiro,48.0,,Willian Farias,4-2-3-1,Dyorgines José Padovani Andrade,Match Report,,,0.0,0.0,0.0,0.0,0.0,12.0,3.0,25.0,2021,Coritiba
9,2021-07-13,21:30,Série B,Matchweek 11,Tue,Home,D,1.0,1.0,Vasco da Gama,51.0,,Henrique,4-2-3-1,André Luiz de Freitas Castro,Match Report,,,0.11,0.33,1.0,0.0,0.0,9.0,3.0,33.3,2021,Coritiba
10,2021-07-16,21:30,Série B,Matchweek 12,Fri,Away,W,3.0,2.0,Sampaio Corrêa,42.0,,Willian Farias,4-2-3-1,Maguielson Lima Barbosa,Match Report,,,0.09,0.25,2.0,1.0,1.0,11.0,4.0,36.4,2021,Coritiba
11,2021-07-22,19:00,Série B,Matchweek 13,Thu,Home,D,1.0,1.0,CRB,31.0,,Willian Farias,4-2-3-1,Pablo Ramón Goncalves Pinheiro,Match Report,,,0.09,0.2,1.0,0.0,0.0,11.0,5.0,45.5,2021,Coritiba
12,2021-07-25,18:15,Série B,Matchweek 14,Sun,Away,L,0.0,1.0,Operário,61.0,,Henrique,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,,0.0,0.0,0.0,0.0,0.0,12.0,2.0,16.7,2021,Coritiba
13,2021-07-30,20:00,Série B,Matchweek 15,Fri,Home,W,3.0,1.0,Náutico,45.0,,Willian Farias,4-2-3-1,Thiago Luis Scarascati,Match Report,,,0.19,0.75,3.0,0.0,0.0,16.0,4.0,25.0,2021,Coritiba
14,2021-08-03,19:00,Série B,Matchweek 4,Tue,Away,D,0.0,0.0,Brusque Futebol Clube,47.0,,Willian Farias,4-2-3-1,Antonio Dib Moraes de Sousa,Match Report,,,0.0,0.0,0.0,0.0,0.0,8.0,1.0,12.5,2021,Coritiba
15,2021-08-06,19:30,Série B,Matchweek 16,Fri,Home,D,1.0,1.0,Goiás,57.0,,Willian Farias,4-2-3-1,Vinicius Gomes do Amaral,Match Report,,,0.08,0.25,1.0,0.0,0.0,12.0,4.0,33.3,2021,Coritiba
16,2021-08-11,16:00,Série B,Matchweek 17,Wed,Away,W,2.0,0.0,Brasil de Pelotas,46.0,,Henrique,4-2-3-1,Fabio Augusto de Sá Junior,Match Report,,,0.07,0.17,2.0,1.0,1.0,14.0,6.0,42.9,2021,Coritiba
17,2021-08-14,16:30,Série B,Matchweek 18,Sat,Away,L,0.0,3.0,CSA,70.0,,Willian Farias,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,,0.0,,0.0,0.0,0.0,11.0,0.0,0.0,2021,Coritiba
18,2021-08-17,21:30,Série B,Matchweek 19,Tue,Home,W,2.0,0.0,Ponte Preta,48.0,,Willian Farias,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,,,0.22,0.4,2.0,0.0,0.0,9.0,5.0,55.6,2021,Coritiba
19,2021-08-20,19:00,Série B,Matchweek 20,Fri,Away,W,2.0,1.0,Avaí,43.0,,Willian Farias,4-2-3-1,Luiz Flávio de Oliveira,Match Report,,,0.22,0.67,2.0,0.0,0.0,9.0,3.0,33.3,2021,Coritiba
20,2021-08-27,21:30,Série B,Matchweek 21,Fri,Home,L,0.0,1.0,Botafogo (RJ),59.0,,Willian Farias,4-2-3-1,Rodrigo D'Alonso Ferreira,Match Report,,,0.0,0.0,0.0,0.0,0.0,12.0,3.0,25.0,2021,Coritiba
21,2021-09-01,21:30,Série B,Matchweek 22,Wed,Away,W,3.0,2.0,Londrina,62.0,,Willian Farias,4-2-3-1,André Luiz de Freitas Castro,Match Report,,,0.3,0.6,3.0,0.0,0.0,10.0,5.0,50.0,2021,Coritiba
22,2021-09-07,19:00,Série B,Matchweek 23,Tue,Home,W,4.0,0.0,Brusque Futebol Clube,48.0,,Willian Farias,4-2-3-1,Rodrigo José Pereira de Lima,Match Report,,,0.22,0.44,4.0,0.0,1.0,18.0,9.0,50.0,2021,Coritiba
23,2021-09-17,19:00,Série B,Matchweek 24,Fri,Home,W,1.0,0.0,Vila Nova,45.0,,Willian Farias,4-2-3-1,Douglas Schwengber da Silva,Match Report,,,0.17,0.33,1.0,0.0,0.0,6.0,3.0,50.0,2021,Coritiba
24,2021-09-22,19:00,Série B,Matchweek 25,Wed,Away,D,0.0,0.0,Vitória,50.0,,Willian Farias,4-2-3-1,Denis Ribeiro Serafim,Match Report,,,0.0,0.0,0.0,0.0,0.0,14.0,3.0,21.4,2021,Coritiba
25,2021-09-25,21:00,Série B,Matchweek 26,Sat,Home,W,1.0,0.0,Guarani,42.0,1391.0,Henrique,4-2-3-1,Antonio Dib Moraes de Sousa,Match Report,,,0.07,0.2,1.0,0.0,0.0,15.0,5.0,33.3,2021,Coritiba
26,2021-09-28,21:30,Série B,Matchweek 27,Tue,Home,D,1.0,1.0,Confiança,69.0,830.0,Willian Farias,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,,0.05,0.2,1.0,0.0,0.0,21.0,5.0,23.8,2021,Coritiba
27,2021-10-04,20:00,Série B,Matchweek 28,Mon,Away,D,0.0,0.0,Remo,42.0,1908.0,Willian Farias,4-2-3-1,Zandick Gondim Alves Junior,Match Report,,,0.0,0.0,0.0,0.0,0.0,9.0,3.0,33.3,2021,Coritiba
28,2021-10-08,21:30,Série B,Matchweek 29,Fri,Home,L,0.0,3.0,Cruzeiro,67.0,1720.0,Willian Farias,4-2-3-1,Marielson Alves Silva,Match Report,,,0.0,0.0,0.0,0.0,1.0,20.0,5.0,25.0,2021,Coritiba
29,2021-10-16,16:30,Série B,Matchweek 30,Sat,Away,L,1.0,2.0,Vasco da Gama,48.0,6245.0,Henrique,4-2-3-1,Wilton Sampaio,Match Report,,,0.1,0.5,1.0,0.0,0.0,10.0,2.0,20.0,2021,Coritiba
30,2021-10-19,21:30,Série B,Matchweek 31,Tue,Home,W,3.0,0.0,Sampaio Corrêa,62.0,2448.0,Willian Farias,4-2-3-1,Savio Pereira,Match Report,,,0.18,0.38,3.0,0.0,0.0,17.0,8.0,47.1,2021,Coritiba
31,2021-10-26,19:00,Série B,Matchweek 32,Tue,Away,D,1.0,1.0,CRB,48.0,3115.0,Willian Farias,4-2-3-1,Leandro Pedro Vuaden,Match Report,,,0.13,0.5,1.0,0.0,0.0,8.0,2.0,25.0,2021,Coritiba
32,2021-11-03,18:30,Série B,Matchweek 33,Wed,Home,W,3.0,1.0,Operário,45.0,16886.0,Willian Farias,4-2-3-1,Antonio Dib Moraes de Sousa,Match Report,,,0.14,0.5,3.0,0.0,0.0,21.0,6.0,28.6,2021,Coritiba
33,2021-11-06,16:15,Série B,Matchweek 34,Sat,Away,L,1.0,2.0,Náutico,59.0,2273.0,Willian Farias,4-2-3-1,Flavio Rodrigues De Souza,Match Report,,,0.04,0.14,1.0,0.0,0.0,24.0,7.0,29.2,2021,Coritiba
34,2021-11-10,21:30,Série B,Matchweek 35,Wed,Away,L,1.0,2.0,Goiás,58.0,6618.0,Willian Farias,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,,,0.0,0.0,0.0,0.0,0.0,6.0,1.0,16.7,2021,Coritiba
35,2021-11-14,18:15,Série B,Matchweek 36,Sun,Home,W,2.0,1.0,Brasil de Pelotas,63.0,27531.0,Willian Farias,4-2-3-1,Diego Pombo Lopez,Match Report,,,0.06,0.29,2.0,0.0,0.0,33.0,7.0,21.2,2021,Coritiba
36,2021-11-21,16:00,Série B,Matchweek 37,Sun,Home,L,0.0,1.0,CSA,50.0,32506.0,Willian Farias,4-2-3-1,Marielson Alves Silva,Match Report,,,0.0,0.0,0.0,0.0,0.0,15.0,3.0,20.0,2021,Coritiba
37,2021-11-26,19:00,Série B,Matchweek 38,Fri,Away,L,2.0,3.0,Ponte Preta,52.0,1970.0,Luciano Castán,4-2-3-1,Douglas Schwengber da Silva,Match Report,,,0.22,1.0,2.0,0.0,0.0,9.0,2.0,22.2,2021,Coritiba
38,,,,,,,,,,,,,,,,,,22.0,0.09,0.3,57.0,3.0,5.0,605.0,179.0,29.6,2021,Coritiba
0,2021-05-29,18:15,Série B,Matchweek 1,Sat,Away,L,0.0,2.0,Coritiba,38.0,,Rafael Pereira,4-2-3-1,Rodrigo Carvalhaes de Miranda,Match Report,,,0.0,0.0,0.0,0.0,0.0,15.0,4.0,26.7,2021,Avai
1,2021-06-06,20:30,Série B,Matchweek 2,Sun,Home,D,1.0,1.0,Vila Nova,50.0,,Alemão,4-2-3-1,Salim Fende Chavez,Match Report,,,0.05,0.13,1.0,0.0,0.0,22.0,8.0,36.4,2021,Avai
2,2021-06-13,16:00,Série B,Matchweek 3,Sun,Home,L,1.0,2.0,Brusque Futebol Clube,60.0,,Alemão,4-2-3-1,Lucas Paulo Torezin,Match Report,,,0.0,0.0,0.0,0.0,0.0,16.0,2.0,12.5,2021,Avai
3,2021-06-16,19:00,Série B,Matchweek 4,Wed,Away,W,2.0,0.0,Vasco da Gama,39.0,,Alemão,4-2-3-1,Marco Aurelio Augusto Fazekas Ferreira,Match Report,,,0.17,0.33,2.0,0.0,0.0,12.0,6.0,50.0,2021,Avai
4,2021-06-22,19:00,Série B,Matchweek 6,Tue,Away,L,0.0,3.0,Goiás,51.0,,Alemão,4-2-3-1,Zandick Gondim Alves Junior,Match Report,,,0.0,0.0,0.0,0.0,0.0,18.0,6.0,33.3,2021,Avai
5,2021-06-25,16:30,Série B,Matchweek 7,Fri,Home,W,1.0,0.0,CRB,66.0,,Alemão,4-2-3-1,Djonaltan Costa de Araujo,Match Report,,,0.04,0.14,1.0,0.0,0.0,24.0,7.0,29.2,2021,Avai
6,2021-06-30,19:00,Série B,Matchweek 8,Wed,Away,W,3.0,1.0,Londrina,42.0,,Alemão,4-2-3-1,Ivan da Silva Guimarães Jr.,Match Report,,,0.2,0.43,3.0,0.0,0.0,15.0,7.0,46.7,2021,Avai
7,2021-07-03,21:00,Série B,Matchweek 9,Sat,Home,D,1.0,1.0,Botafogo (RJ),46.0,,Alemão,4-2-3-1,André Luiz de Freitas Castro,Match Report,,,0.07,0.25,1.0,0.0,0.0,14.0,4.0,28.6,2021,Avai
8,2021-07-06,19:00,Série B,Matchweek 10,Tue,Away,D,0.0,0.0,Ponte Preta,51.0,,Alemão,4-3-3,Tiago Nascimento dos Santos,Match Report,,,0.0,0.0,0.0,0.0,0.0,12.0,1.0,8.3,2021,Avai
9,2021-07-13,19:00,Série B,Matchweek 11,Tue,Home,W,2.0,1.0,Confiança,65.0,,Betão,4-2-3-1,Rafael Martins de Sá,Match Report,,,0.1,0.29,2.0,0.0,0.0,21.0,7.0,33.3,2021,Avai
10,2021-07-17,16:30,Série B,Matchweek 12,Sat,Away,W,3.0,0.0,Cruzeiro,37.0,,Betão,4-2-3-1,Alisson Sidnei Furtado,Match Report,,,0.33,0.75,3.0,0.0,0.0,9.0,4.0,44.4,2021,Avai
11,2021-07-22,21:30,Série B,Matchweek 13,Thu,Home,W,1.0,0.0,Operário,56.0,,Betão,4-1-4-1,Emerson De Almeida Ferreira,Match Report,,,0.06,0.25,1.0,0.0,0.0,18.0,4.0,22.2,2021,Avai
12,2021-07-25,20:30,Série B,Matchweek 14,Sun,Home,D,1.0,1.0,Brasil de Pelotas,51.0,,Betão,4-1-4-1,Rodolpho Toski Marques,Match Report,,,0.07,0.33,1.0,0.0,0.0,14.0,3.0,21.4,2021,Avai
13,2021-07-28,19:00,Série B,Matchweek 5,Wed,Home,W,1.0,0.0,Remo,49.0,,Betão,4-2-3-1,Emerson Ricardo de Almeida Andrade,Match Report,,,0.0,0.0,1.0,1.0,1.0,12.0,6.0,50.0,2021,Avai
14,2021-07-31,16:30,Série B,Matchweek 15,Sat,Away,D,0.0,0.0,Vitória,47.0,,Betão,4-1-4-1,Ivan da Silva Guimarães Jr.,Match Report,,,0.0,0.0,0.0,0.0,0.0,6.0,2.0,33.3,2021,Avai
15,2021-08-07,19:00,Série B,Matchweek 16,Sat,Away,D,0.0,0.0,CSA,54.0,,Betão,4-1-4-1,Ricardo Marques Ribeiro,Match Report,,,0.0,0.0,0.0,0.0,0.0,14.0,3.0,21.4,2021,Avai
16,2021-08-10,19:00,Série B,Matchweek 17,Tue,Home,L,0.0,1.0,Guarani,61.0,,Betão,4-2-3-1,Alexandre Vargas Tavares de Jesus,Match Report,,,0.0,0.0,0.0,0.0,0.0,10.0,2.0,20.0,2021,Avai
17,2021-08-14,19:00,Série B,Matchweek 18,Sat,Home,W,2.0,0.0,Náutico,55.0,,Betão,4-3-3,Dyorgines José Padovani Andrade,Match Report,,,0.08,0.25,1.0,0.0,0.0,12.0,4.0,33.3,2021,Avai
18,2021-08-17,21:30,Série B,Matchweek 19,Tue,Away,W,2.0,0.0,Sampaio Corrêa,45.0,,Betão,4-2-3-1,Antonio Dib Moraes de Sousa,Match Report,,,0.13,0.4,2.0,0.0,0.0,15.0,5.0,33.3,2021,Avai
19,2021-08-20,19:00,Série B,Matchweek 20,Fri,Home,L,1.0,2.0,Coritiba,57.0,,Betão,4-2-3-1,Luiz Flávio de Oliveira,Match Report,,,0.1,1.0,1.0,0.0,0.0,10.0,1.0,10.0,2021,Avai
20,2021-08-25,16:00,Série B,Matchweek 21,Wed,Away,L,0.0,1.0,Vila Nova,58.0,,Betão,4-2-3-1,Douglas Marques das Flores,Match Report,,,0.0,0.0,0.0,0.0,0.0,10.0,2.0,20.0,2021,Avai
21,2021-09-03,19:00,Série B,Matchweek 22,Fri,Away,D,0.0,0.0,Brusque Futebol Clube,68.0,,Alemão,4-2-3-1,Marcelo de Lima Henrique,Match Report,,,0.0,0.0,0.0,0.0,1.0,24.0,6.0,25.0,2021,Avai
22,2021-09-06,20:00,Série B,Matchweek 23,Mon,Home,W,3.0,1.0,Vasco da Gama,44.0,,Betão,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,,,0.19,0.75,3.0,0.0,0.0,16.0,4.0,25.0,2021,Avai
23,2021-09-16,21:30,Série B,Matchweek 24,Thu,Away,L,1.0,2.0,Remo,55.0,,Betão,4-3-3,Jose Mendonca da Silva Junior,Match Report,,,0.08,0.25,1.0,0.0,1.0,12.0,4.0,33.3,2021,Avai
24,2021-09-21,19:00,Série B,Matchweek 25,Tue,Home,W,1.0,0.0,Goiás,62.0,,Betão,4-2-3-1,Felipe Fernandes de Lima,Match Report,,,0.05,0.25,1.0,0.0,0.0,19.0,4.0,21.1,2021,Avai
25,2021-09-25,18:30,Série B,Matchweek 26,Sat,Away,W,2.0,1.0,CRB,46.0,938.0,Betão,4-2-3-1,André Luiz de Freitas Castro,Match Report,,,0.14,0.4,2.0,0.0,0.0,14.0,5.0,35.7,2021,Avai
